Entries,Class,,,,,,,,,,,,,,,,,,,,
grinin elli tonu diye başlık yapıp her renkten kıyafeti eklemek hayır filme gönderme yapıyorsak kıyafetler neden seksi değil?,3,,,,,,,,,,,,,,,,,,,,
sonunda farklı butiklerdeki ürünleri tek sepette birleştiren alışveriş sitesi bunun dışında sürekli aynı markalar tekrarlanıp duruyor ama milla butiğinde güzel şeyler olabiliyor bir diğer can sıkan tarafı da 2 gün önce aldığınız ürün daha elinize geçmeden ürünün fiyatı düşebiliyor,3,,,,,,,,,,,,,,,,,,,,
sol framede görünce aklıma geldi bi yerde okumuştum: adı trend-yol değil trendy-olmuş bu sitenin bu gereksiz bilgi de burda dursun,3,,,,,,,,,,,,,,,,,,,,
adının trend-yol değil de trendy-ol olduğuna dair gereksiz bilgiyi piyasaya benim sürdüğüm site ilk borcamı da ben dolaşıma soktum,3,,,,,,,,,,,,,,,,,,,,
trendy - ol olarak okunurmuş,3,,,,,,,,,,,,,,,,,,,,
bir markafoni ya da morhipo değildir,3,,,,,,,,,,,,,,,,,,,,
sattıkları bazı kozmetik ürünlerinin sahte olduğunu düşünüyorum mesela dior chanel falan da satıyorlar ama onun fiyatı düşe düşe 30 tl düşüyor ama dior öyle değil,3,,,,,,,,,,,,,,,,,,,,
bir tane ruj aldım meraktan baya da ucuza hani tedarikçisine falan baktım arattım sahte diye şikayet eden çok olmuş bu tedarikçinin ürünlerini ama millet boynerden falan almış boynerdeki de sahteyse bu da sahteyse biz nereden alıcaz bu ürünleri? yani ikisi de sahteyse boyner yerine buradan mı alalım ya da sahte değil de son kullanma tarihi mi geçmiş acaba? chanel dior falan bunlar da indirim olmaz olsa da 20 lira falan olur,3,,,,,,,,,,,,,,,,,,,,
mng kargo ile çalışmaya başladıklarında mutlu olmuştum ama bugün kargom yurtici ile geldi tabi ki ne hikmetse yine evde bulamadılar arkadaş nedir bu yurtici ısrarı benim kargo dışında bugüne kadar hiçbir sıkıntı yaşamadığım alışveriş imkanı olmayan ya da kısıtlı olan yerlerde çeşitlilik sunan bir uygulama digerlerine gore ara yüzü falan da daha kullanışlı geliyor,3,,,,,,,,,,,,,,,,,,,,
daha önce saat alışverişi yapan arkadaşlardan fikirlerini belirtmelerini istediğim online alışveriş şeysi uygun fiyatlar var gerçekten ama insan güvenemiyor daha önce alan arkadaşlar tecrübelerini aktarabilirlerse sevinirim ben de editlerim sonra,3,,,,,,,,,,,,,,,,,,,,
markafoni nin kapanmasıyla ne yazık ki finaline bir adım daha yaklaşmış firmadır,3,,,,,,,,,,,,,,,,,,,,
limango ve markafoniden sonra bakalım ne kadar daha faaliyette bulunacak bir kaç sene içinde trendyol dükkânı kapattı diyebiliriz moda e-ticaret sektoru mesakatli bir istir kar yuzdeleri yuksek de olsa operasyonel maliyetleri dolayisiyla iyi yatirimcilari ve yoneticileri yoksa sirketler hizla kapanmaya musaittirler dunyadaki batan cikan ornekleri googlea sorarak inceleyebilirsiniz isleri 2 senedir bayagi iyi gidiyordu kapanmasi beklenmiyor tam tersine cok hizli buyuyor markafoni ve limangodan cok daha farkli yatirimcilari var arkalarinda,3,,,,,,,,,,,,,,,,,,,,
operasyonel ve servis eksikliklerinin tüm iç süreçlerinde olduğunu gördüğüm firma türkiyenin en büyüğü ama maalesef tam türk esnaf dükkanı şeklinde yönetilmekte,3,,,,,,,,,,,,,,,,,,,,
kullandığım parfüm %25 indirimle 300 tlye dusmus ama guvenilir mi orjinal mi emin olamadım daha önce parfum alanlar yesillendirirse sevinirim,3,,,,,,,,,,,,,,,,,,,,
öyle çok indirim yapan bir site değil ürünleri karşılaştırayım dedim aynı ürün iki sitede 2 tl farkla ayrıca n11de kargo bedava,3,,,,,,,,,,,,,,,,,,,,
tindera reklam vermiş tinder20 yazarak 20tl indirim oluyormuş,3,,,,,,,,,,,,,,,,,,,,
online satış mağazasıdır şimdiye dek herhangi bir sorun yaşatmadılar neyse ki,3,,,,,,,,,,,,,,,,,,,,
ürünlerinin hepsini kendisi mi satıyor yoksa hepsiburada gibi başka satıcıları da bulunduruyor mu merak ettiğim site,3,,,,,,,,,,,,,,,,,,,,
satış yapan markaları ne kadar inceliyor merak ettiren online satış sitesi,3,,,,,,,,,,,,,,,,,,,,
sürekli saat satışları var satıcının ismi genelde geçmiyor kampanyada geçtiğimiz günlerde ben bu satışlardan guess collectiona ait bir saati sipariş ettim - ki tahmin edersiniz çok ucuz da değildi ama piyasaya göre daha iyi bir fiyattı hemen kargoya verildi dendiği gibi bugün de geldi ürün kutu güzel içerik güzel aslında öncelikle bir problem hissetmiyor insan ama saatin arkasında (kadran arkası) kocaman made in china etiketi var e guess collection isviçre üretimi ile öne çıkan bir marka bu ne demek?,3,,,,,,,,,,,,,,,,,,,,
türk insanının bok gibi alışveriş yaptığını gösteren site uygulama amk bana bildirim geliyor hedede indirim var diye girip bakayım diyorum beğendiğim bütün modellerde bedenler tükenmiş! millet patır patır alışveriş mi yapıyor anlamadım ki ulan cuma günü elime para geçince var ya hiçbirinizi bırakmayacağım hıammına! öküz gibi bok gibi alıyorsunuz indirimdekileri bırakın biraz da biz alalım! (indirimden faydalanamayan insan sitemi),3,,,,,,,,,,,,,,,,,,,,
güvenilir mi diye merak ettiğim site bir parfüm alacağım ve boynerde 359 lira aynısı ise trendyolda 259 lira ürün açıklamasında %100 orijinal diyor ama kafamda deli sorular,3,,,,,,,,,,,,,,,,,,,,
bazı markaların kendi sitelerinde yarı fiyatına sattıkları ürünleri indirimliymiş gibi gösterip daha da yüksek fiyata sattıklarını gördüğüm yıllardır sayısız alışveriş yaptığım site üstelik birkaç kez hasarlı ürün gönderildi insanlar iade işlemiyle uğraşmaya üşenir nasıl olsa diyerek sorunlu ürünleri rahatlıkla gönderiyor olmalılar,3,,,,,,,,,,,,,,,,,,,,
senin yanlış gönderdiğin ürünün kargo parasını neden ben veriyorum hacı? tanım: bir türlü güvenemediğim güvensizlik konusunda da beni hiç şaşırtmayan online satış sitesi edit: boşu boşuna bok attık adamlara kargo parasını onlar ödedi özürü borç bilirim trendyol adamdır!,3,,,,,,,,,,,,,,,,,,,,
ücretsiz kargo işinde artık bir adım atması gereken firma bas bas bağırdıkları 200 tl üstüne ücretsiz kargo çok da matah bir durum değil elbette ürünün kar marjı da burada önemli bir unsur fakat kıytırık n11 mağazalarının 30tllik malı ücretsiz kargo ile gönderebildikleri piyasada trendyolun da piyasadaki ağırlığı ile daha düşük miktarlı sepetlere ücretsiz kargo seçeneği sunabilmesi lazım diye düşünüyorum,3,,,,,,,,,,,,,,,,,,,,
ücretsiz kargo için acilen adım atması gereken alışveriş sitesidir 8 tl gibi yüksek bir rakam kargo parası ödemek istemiyorum,3,,,,,,,,,,,,,,,,,,,,
iptal için aradığım günün akşamı kartıma para iadesi yaparak gönlümü fethetmişlerdir üstelik hiçbir şekilde sorgulamıyorlar tabi hemen iptal edelim modundalar tek kötü yanları bindirim-indirim politikaları sevgili trendyol 350 liradan 40-50 liraya indirdiğinde gerçekten inandırıcı olmuyorsun aş artık bunları,3,,,,,,,,,,,,,,,,,,,,
parfüm konusu benim de aklıma takılıyor dostlar nedir orijinallik durumu?  t: alışveriş sitesi,3,,,,,,,,,,,,,,,,,,,,
indirim kuponun hesabinda diye e-posta yollayan,3,,,,,,,,,,,,,,,,,,,,
kutuya bakinca gün içi 11:46dan 20:12ye kaybolmadıysa atttaaa,3,,,,,,,,,,,,,,,,,,,,
hatunun elit üye olmak için kafaya koyduğu alışveriş sitesidir elitiz zaten amk elit doğduk babam da elitti zaten benim altı üstü kargo ücreti almıyorlar neyin elitliği lan bu,3,,,,,,,,,,,,,,,,,,,,
iade sürecinde enteresan bir şekilde sorun yaşamadığım internet sitesi,3,,,,,,,,,,,,,,,,,,,,
black friday haftasında aldığım ürünü hemen o pazartesi evime teslim etmişlerdi ürün ekranda görüldüğü kadar güzel gelmedi gözüme beğenmedim seçerek iade ettim yaklaşık 1 hafta içinde iadem onaylandıktan hemen sonra hesabıma hem ürünün fiyatını hem kargo ücretini yatırmışlar normalde bu tür durumlarda türlü türlü sorunlar yaşarım mesela bir kaç ay önce yurtiçi kargo beni evde bulamayınca (!) kendi kendilerine ürünümü iade ettirmişlerdi arkalarından bayağı bir söylenmiştim bir daha bir şey almayacaktım indirime dayanamayıp aldım ilginç bir şekilde sorun yaşamadım,3,,,,,,,,,,,,,,,,,,,,
iyidir güzeldir hoştur ama iptal iade prosedürüne düştüğünüzde  insanı yoran internetten alış-veriş platformu ürünü iadeye verip aynı gün para iadesi alanları okudukça ben neden böyle memnuniyetler yaşayamıyorum diye hayıflanmaktan kendimi alamıyorum,3,,,,,,,,,,,,,,,,,,,,
https://wwwtrendyolcom/urundetay/175949/40396236 note 5e note 8 yazılmış 2300 tl den satışa konulmuş umarım ürünün tükenmiş görünmesinin sebebi bu yanlışlık değildir https://wwwtrendyolcom/urundetay/175949/40396172 s8 fotoğrafı konulup s7 edge yazılmış ve s8 fiyatına satışa konulmuş,3,,,,,,,,,,,,,,,,,,,,
uygulamasını indirmek demek cüzdanı boşaltmak demek kaldırın rahatlayın çok güzel indirim bildirimleri atıyor şerefsiz,3,,,,,,,,,,,,,,,,,,,,
trendyoldan dün yaptığım ve bugün kargoya teslimi yapılan ürünüm için 0 212 331 02 00 numaradan arandım telefondaki çalışan kadın kredi kartımın üzerindeki numaraları sorup dün alışveriş yaptığımı onay vermezsem ürünün gönderimi olmayacağını söyledi kargo takibi yaptığım vakit ürünün istanbuldan çıkış yaptığı gözüküyor trendyolun acilen personel içerisindeki muhtemel çürük elmaları temizlemesi gerektiğine inanıyorum çünkü yaşadığım olay bana masum gelmedi,3,,,,,,,,,,,,,,,,,,,,
milla koleksiyonunu gerçekten beğendiğim alış veriş sitesi bunun yanında her gönderimini kesinlikle geç yapan site geçenlerde aldığım elbiseyi belirtilen tarih aralığından daha erken bir tarihte göndererek beni şok etmiştir ayrıca elbiseleri poşetle gönderiyor olması gerçekten sıkıntı,4,,,,,,,,,,,,,,,,,,,,
görsel olarak iyi tasarlanmış alış veriş sitesi yalnız şöyle bir sorunum var alt-üst bir fotoğraf koyuyorlar ben eteği beğeniyorum bakıyorum o resimde gömlek satışta başka bir resimde gömleği beğeniyorum bakıyorum pantolon satışta hiç mi tutturamaz bir insan yahu,4,,,,,,,,,,,,,,,,,,,,
şu ana kadar dört ayakkabı ve bir bluz aldığım alışveriş sitesibenim tecrübelerim de şu şekilde: ilk ayakkabı alışverişimde hiç bir sıkıntı olmadı ikinci ayakkabı siparişim gerçekten çok bozukezilmiş bir kutuda geldiayakkabı sağlam ve temizdikorktuğum olmadı üçüncü siparişimde ise ayakkabının bir sol çiftinde ufak bir baskı hatası vardıhem o kadar da belli değil deyip hem de uğraşmak istemediğimden geri yollamadım dördüncü siparişim hem ayağıma olmadı hem de bir çifti çok bariz denenmişti geri yolladımallahtan problem çıkmadı son siparişim olan bluz da naylon bir poşette geldiama ürün beklediğim gibiydihiç bir siparişimde süre sıkıntısı yaşamadım ben çok şükür,4,,,,,,,,,,,,,,,,,,,,
genelde son yaz indirimi gibi isimler altında oldukça ucuz fiyata sattığı ürünlerin yarısını stokta bulamayıp siparişleri iptal eden alışveriş sitesi aynı kampanyadan 6 parça ürün aldım meğerse stokta kalmamış diyerek üçünü iptal etti üçünü gönderdi yani en azından hediye çeki filan veriyorlar karşılığında,4,,,,,,,,,,,,,,,,,,,,
markafoni ve limango gibi benzerleriyle beraber trendyoldan da alisveris yaptim hepsinden memnunum trendyolun digerlerinden ustun yani goze kastetmeyen estetik tasarimli ve hizli websitesiydi az once baktim o site dutluga donmus bozuk degilse kurcalama diye bir sey duymadiniz mi?,4,,,,,,,,,,,,,,,,,,,,
yeni site tasarımı fevkalade ferah olmuş görünce içim açıldı ama yine de alışveriş yapmayacağım site,4,,,,,,,,,,,,,,,,,,,,
merkez operasyon müdürlüğü tuzlada sanayi sitesi içinde dünyadan uzak bir yerde olan arada güzel indirimler sunan bir alışveriş sitesi,4,,,,,,,,,,,,,,,,,,,,
beni şaşırtan site geçen ay bu siteden çok ucuza bir bluz almıştım fakat bluz defolu çıktı önce bu fiyat için uğraşmaya değmez dedim ama sonra onların hatasını ben niye çekiyorum diye sinir oldum arayıp iade etmek istediğimi söyledim telefonla kargoyu evden karşı ödemeli olarak iade alabiliyorlarmış dedikleri gibi kapıdan ücretsiz olarak kargoyu aldılar ve 1-2 hafta içinde para iadesi yapıp üstüne özür anlamında hediye çeki verdiler çok şaşırdım bunca yıldır bir sürü beğenmediğim şeyi iade etmeye üşendiğimden elimde kaldı buraya yazayım da belki birisine bir faydası olur tek sıkıntı kargoyu alacakları saat aralığı belli değil evde sürekli birinin olması gerekiyor,4,,,,,,,,,,,,,,,,,,,,
bir adet 100 tl ve üstü için 50 tl indirim kuponum olan site0000a kadar kullanılması gerekiyor isteyen yeşillendirsin,4,,,,,,,,,,,,,,,,,,,,
çok sık alışveriş yaptığım ve kesinlikle problem yaşamadığım site ürünleri sadece beğenmediğim için defalarca iade ettiğim olmuştur hepsinde de iade sağlanmıştır gayet memnunum özellikle polodan aldığım gömlekler nikedan ucuza aldığım eşofmanlar gayet başarılı  bambiden aldığım ayakkabılar için mağaza ile fiyatı aynı çıktığından bambi mağazasından alınabilir,4,,,,,,,,,,,,,,,,,,,,
beş altı defa alış-veriş yapıp sorun yaşamadığım sitedir sitesi kullanışlı ve rahattır fiyatları da fena değil yalnız şu erkek reyonlarında zayıf bir arkadaş var abidik gubidik eğrile büğrüle pozlar veriyor ürünü tıklayası gelmiyor insanın buradan duyuralım belki dikkate alırlar,4,,,,,,,,,,,,,,,,,,,,
yaklaşık 30 siparişimden sadece 2sini geri gönderdiğim online alışveriş sitesi bu 2sinin iadesi de hatalı üründen dolayı olmayıp kişisel sebeplerden ötürüdür yani fiyatından da performansından da memnun olduğum sitedir,4,,,,,,,,,,,,,,,,,,,,
iade islemlerinin hizi ve sorunsuzlugu acisindan morhipocoma nazaran daha iyi oldugunu son 2 aydaki islemlerime dayanarak soyleyebilecegim alisveris sitesi,4,,,,,,,,,,,,,,,,,,,,
ancak bu ve buna benzer sitelerde satilan urunlerin internet satisina ozel olarak daha dusuk kalitede uretildigine inaniyorum,4,,,,,,,,,,,,,,,,,,,,
çok sık alışveriş yapmıyorum fakat alışverişlerimde bugüne kadar problem yaşamadığım 2010 yılından beri faaliyet gösteren alışveriş sitesisize önerim butik kapanmasına yakın alışveriş yapmanız eğer beden veya numara problemi yok ise,4,,,,,,,,,,,,,,,,,,,,
ara sıra alış veriş yaptığım site hizmet standardı filan baya hoş lakin sıkıntılı bi durum var siparişlerim bölümü ilk siparişleri bile hafızada tutuyor hiçbirimiz masum değiliz hanım ara sıra kavga bahanesi bulamayınca girip siparişlerim bölümünden bir şey seçiyor kime aldın ne zaman aldın falan filan bir sürü uğraş dur :) devlet buna bir şey yapması lazım adam gibi tüketici bile olamıyoruz arkadaş,4,,,,,,,,,,,,,,,,,,,,
gayet düzenli bir işleyişle işlerini yapan alışveriş sitesi,4,,,,,,,,,,,,,,,,,,,,
kendilerine minnettar oldugum firma adl butiklerinden dilediğiniz ürünü gönül rahatlığıyla alabilirsiniz biraz kargo beklersiniz ama değer,4,,,,,,,,,,,,,,,,,,,,
bugün müşteri hizmetlerinden aranmamla isminin trend yol değil de trendy ol olduğunu duyarak öğrendiğim  yıllardır alışveriş ettiğim güzel site resmen sarsıldım  telefondan sonra boş boş karşıya bakıp gülmeye başladım,4,,,,,,,,,,,,,,,,,,,,
bugün almayı düşündüğüm elbiseyi son ana kadar sepetimde tutup vazgeçtim eh vazgeçtim iyi güzel de gezinirken sayfanın sağ tarafında eklenti gibi o elbise duruyor beni al der gibi sanırım dayanamayacağım  bak hala ! edit: aklımda kalacağına üstümde dursun mantığıyla bugün aldım,4,,,,,,,,,,,,,,,,,,,,
güzel kampanyaları olan lakin hep benim parasız zamanıma denk getiren(mahsus yapıyorlar biliyorum*) site,4,,,,,,,,,,,,,,,,,,,,
zamanında kendisinden baya bir uygun fiyata alışveriş yaptığım ilk internetten alışveriş sitelerinden biri ilk başlarda kalitesi kabul edilebilir düzeyde iyi idi ama şu anda ki hali hakkında bilgim olmadığı site,4,,,,,,,,,,,,,,,,,,,,
ofis hanımefendilerinin uğrak yeri,4,,,,,,,,,,,,,,,,,,,,
sözlükte yazılanların aksine vermiş olduğum siparişi teslimat süresinden daha önce kargoya vermiş ve çok kısa sürede elime ulaştırmış alışveriş firması,4,,,,,,,,,,,,,,,,,,,,
bedeni uymayan ürünlerin iade işlemlerini kolayca yapabildiğiniz e-alışveriş sistemi,4,,,,,,,,,,,,,,,,,,,,
kurucusu ve ceosu olan demet mutlu avrupanın en girişimci ve inovatif genç liderlerinden biri olarak aday gösterilip seçilmiş,4,,,,,,,,,,,,,,,,,,,,
merhaba sözlük bu siteden ilk siparişimi dün kardeşime doğum günü için hediye saat alarak gerçekleştirdim48 saat içerisinde kargoda bilgisi vardı doğum günü 29 nisan olduğu için nasıl olsa daha vakit var o vakite elimde olur diye düşündüm ancak gel gelelim buradaki bu kadar şikayeti görünce korktum yanlış siparişler değişik ürünler gelmesi vs ama bugün tarafıma kargoya verildiği mesajı ile yüzümü güldürdü şuan yurt içi kargoya verilmiş yarın geldiğinde tekrar editlerim,4,,,,,,,,,,,,,,,,,,,,
